,model,scenario,region,variable,unit,year,value
5603,West Bengal energy model,baseline,India,Lifetime|Liquids|Biomass|w/ CCS,years,2040,0.0
5604,West Bengal energy model,baseline,India,Lifetime|Liquids|Biomass|w/o CCS,years,2015,0.0
5605,West Bengal energy model,baseline,India,Lifetime|Liquids|Biomass|w/o CCS,years,2020,0.0
5606,West Bengal energy model,baseline,India,Lifetime|Liquids|Biomass|w/o CCS,years,2025,0.0
5607,West Bengal energy model,baseline,India,Lifetime|Liquids|Biomass|w/o CCS,years,2030,0.0
5608,West Bengal energy model,baseline,India,Lifetime|Liquids|Biomass|w/o CCS,years,2035,0.0
5609,West Bengal energy model,baseline,India,Lifetime|Liquids|Biomass|w/o CCS,years,2040,0.0
5610,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal,years,2015,0.0
5611,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal,years,2020,0.0
5612,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal,years,2025,0.0
5613,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal,years,2030,0.0
5614,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal,years,2035,0.0
5615,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal,years,2040,0.0
5616,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/ CCS,years,2015,0.0
5617,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/ CCS,years,2020,0.0
5618,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/ CCS,years,2025,0.0
5619,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/ CCS,years,2030,0.0
5620,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/ CCS,years,2035,0.0
5621,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/ CCS,years,2040,0.0
5622,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/o CCS,years,2015,0.0
5623,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/o CCS,years,2020,0.0
5624,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/o CCS,years,2025,0.0
5625,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/o CCS,years,2030,0.0
5626,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/o CCS,years,2035,0.0
5627,West Bengal energy model,baseline,India,Lifetime|Liquids|Coal|w/o CCS,years,2040,0.0
5628,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas,years,2015,0.0
5629,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas,years,2020,0.0
5630,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas,years,2025,0.0
5631,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas,years,2030,0.0
5632,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas,years,2035,0.0
5633,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas,years,2040,0.0
5634,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/ CCS,years,2015,0.0
5635,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/ CCS,years,2020,0.0
5636,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/ CCS,years,2025,0.0
5637,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/ CCS,years,2030,0.0
5638,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/ CCS,years,2035,0.0
5639,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/ CCS,years,2040,0.0
5640,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/o CCS,years,2015,0.0
5641,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/o CCS,years,2020,0.0
5642,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/o CCS,years,2025,0.0
5643,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/o CCS,years,2030,0.0
5644,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/o CCS,years,2035,0.0
5645,West Bengal energy model,baseline,India,Lifetime|Liquids|Gas|w/o CCS,years,2040,0.0
5646,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil,years,2015,0.0
5647,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil,years,2020,0.0
5648,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil,years,2025,0.0
5649,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil,years,2030,0.0
5650,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil,years,2035,0.0
5651,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil,years,2040,0.0
5652,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil|w/o CCS,years,2015,0.0
5653,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil|w/o CCS,years,2020,0.0
5654,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil|w/o CCS,years,2025,0.0
5655,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil|w/o CCS,years,2030,0.0
5656,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil|w/o CCS,years,2035,0.0
5657,West Bengal energy model,baseline,India,Lifetime|Liquids|Oil|w/o CCS,years,2040,0.0
5658,West Bengal energy model,baseline,India,Efficiency,%,2015,246.3300018310547
5659,West Bengal energy model,baseline,India,Efficiency,%,2020,248.0800018310547
5660,West Bengal energy model,baseline,India,Efficiency,%,2025,309.1600036621094
5661,West Bengal energy model,baseline,India,Efficiency,%,2030,311.4100036621094
5662,West Bengal energy model,baseline,India,Efficiency,%,2035,478.67999267578125
5663,West Bengal energy model,baseline,India,Efficiency,%,2040,481.92999267578125
5664,West Bengal energy model,baseline,India,Efficiency|Electricity,%,2015,156.3300018310547
5665,West Bengal energy model,baseline,India,Efficiency|Electricity,%,2020,158.0800018310547
5666,West Bengal energy model,baseline,India,Efficiency|Electricity,%,2025,219.16000366210938
5667,West Bengal energy model,baseline,India,Efficiency|Electricity,%,2030,221.41000366210938
5668,West Bengal energy model,baseline,India,Efficiency|Electricity,%,2035,316.67999267578125
5669,West Bengal energy model,baseline,India,Efficiency|Electricity,%,2040,319.92999267578125
5670,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass,%,2015,25.0
5671,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass,%,2020,26.25
5672,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass,%,2025,27.5
5673,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass,%,2030,28.75
5674,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass,%,2035,30.0
5675,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass,%,2040,31.25
5676,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/ CCS,%,2015,0.0
5677,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/ CCS,%,2020,0.0
5678,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/ CCS,%,2025,0.0
5679,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/ CCS,%,2030,0.0
5680,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/ CCS,%,2035,0.0
5681,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/ CCS,%,2040,0.0
5682,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/o CCS,%,2015,25.0
5683,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/o CCS,%,2020,26.25
5684,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/o CCS,%,2025,27.5
5685,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/o CCS,%,2030,28.75
5686,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/o CCS,%,2035,30.0
5687,West Bengal energy model,baseline,India,Efficiency|Electricity|Biomass|w/o CCS,%,2040,31.25
5688,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal,%,2015,73.0
5689,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal,%,2020,73.0
5690,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal,%,2025,73.0
5691,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal,%,2030,73.0
5692,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal,%,2035,122.0199966430664
5693,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal,%,2040,122.0199966430664
5694,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS,%,2015,0.0
5695,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS,%,2020,0.0
5696,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS,%,2025,0.0
5697,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS,%,2030,0.0
5698,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS,%,2035,0.0
5699,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS,%,2040,0.0
5700,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|coal_usc_ccs,%,2015,0.0
5701,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|coal_usc_ccs,%,2020,0.0
5702,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|coal_usc_ccs,%,2025,0.0
5703,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|coal_usc_ccs,%,2030,0.0
5704,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|coal_usc_ccs,%,2035,0.0
5705,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|coal_usc_ccs,%,2040,0.0
5706,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|igcc_ccs,%,2015,0.0
5707,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|igcc_ccs,%,2020,0.0
5708,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|igcc_ccs,%,2025,0.0
5709,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|igcc_ccs,%,2030,0.0
5710,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|igcc_ccs,%,2035,0.0
5711,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/ CCS|igcc_ccs,%,2040,0.0
5712,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS,%,2015,73.0
5713,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS,%,2020,73.0
5714,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS,%,2025,73.0
5715,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS,%,2030,73.0
5716,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS,%,2035,122.0199966430664
5717,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS,%,2040,122.0199966430664
5718,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl,%,2015,40.0
5719,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl,%,2020,40.0
5720,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl,%,2025,40.0
5721,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl,%,2030,40.0
5722,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl,%,2035,40.0
5723,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl,%,2040,40.0
5724,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl_sub,%,2015,33.0
5725,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl_sub,%,2020,33.0
5726,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl_sub,%,2025,33.0
5727,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl_sub,%,2030,33.0
5728,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl_sub,%,2035,33.0
5729,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_ppl_sub,%,2040,33.0
5730,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_usc,%,2015,0.0
5731,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_usc,%,2020,0.0
5732,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_usc,%,2025,0.0
5733,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_usc,%,2030,0.0
5734,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_usc,%,2035,0.0
5735,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|coal_usc,%,2040,0.0
5736,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|igcc,%,2015,0.0
5737,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|igcc,%,2020,0.0
5738,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|igcc,%,2025,0.0
5739,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|igcc,%,2030,0.0
5740,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|igcc,%,2035,49.02000045776367
5741,West Bengal energy model,baseline,India,Efficiency|Electricity|Coal|w/o CCS|igcc,%,2040,49.02000045776367
5742,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas,%,2015,58.33000183105469
5743,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas,%,2020,58.83000183105469
5744,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas,%,2025,118.66000366210938
5745,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas,%,2030,119.66000366210938
5746,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas,%,2035,164.66000366210938
5747,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas,%,2040,166.66000366210938
5748,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS,%,2015,0.0
5749,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS,%,2020,0.0
5750,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS,%,2025,0.0
5751,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS,%,2030,0.0
5752,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS,%,2035,44.0
5753,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS,%,2040,45.0
5754,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,%,2015,0.0
5755,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,%,2020,0.0
5756,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,%,2025,0.0
5757,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,%,2030,0.0
5758,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,%,2035,44.0
5759,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,%,2040,45.0
5760,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS,%,2015,58.33000183105469
5761,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS,%,2020,58.83000183105469
5762,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS,%,2025,118.66000366210938
5763,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS,%,2030,119.66000366210938
5764,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS,%,2035,120.66000366210938
5765,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS,%,2040,121.66000366210938
5766,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,%,2015,58.33000183105469
5767,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,%,2020,58.83000183105469
5768,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,%,2025,59.33000183105469
5769,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,%,2030,59.83000183105469
5770,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,%,2035,60.33000183105469
5771,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,%,2040,60.83000183105469
5772,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_ppl,%,2015,0.0
5773,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_ppl,%,2020,0.0
5774,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_ppl,%,2025,59.33000183105469
5775,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_ppl,%,2030,59.83000183105469
5776,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_ppl,%,2035,60.33000183105469
5777,West Bengal energy model,baseline,India,Efficiency|Electricity|Gas|w/o CCS|gas_cc_ppl,%,2040,60.83000183105469
5778,West Bengal energy model,baseline,India,Efficiency|Electricity|Geothermal,%,2015,0.0
5779,West Bengal energy model,baseline,India,Efficiency|Electricity|Geothermal,%,2020,0.0
5780,West Bengal energy model,baseline,India,Efficiency|Electricity|Geothermal,%,2025,0.0
5781,West Bengal energy model,baseline,India,Efficiency|Electricity|Geothermal,%,2030,0.0
5782,West Bengal energy model,baseline,India,Efficiency|Electricity|Geothermal,%,2035,0.0
5783,West Bengal energy model,baseline,India,Efficiency|Electricity|Geothermal,%,2040,0.0
5784,West Bengal energy model,baseline,India,Efficiency|Electricity|Hydro,%,2015,0.0
5785,West Bengal energy model,baseline,India,Efficiency|Electricity|Hydro,%,2020,0.0
5786,West Bengal energy model,baseline,India,Efficiency|Electricity|Hydro,%,2025,0.0
5787,West Bengal energy model,baseline,India,Efficiency|Electricity|Hydro,%,2030,0.0
5788,West Bengal energy model,baseline,India,Efficiency|Electricity|Hydro,%,2035,0.0
5789,West Bengal energy model,baseline,India,Efficiency|Electricity|Hydro,%,2040,0.0
5790,West Bengal energy model,baseline,India,Efficiency|Electricity|Nuclear,%,2015,0.0
5791,West Bengal energy model,baseline,India,Efficiency|Electricity|Nuclear,%,2020,0.0
5792,West Bengal energy model,baseline,India,Efficiency|Electricity|Nuclear,%,2025,0.0
